"SAMPLEID","LONG","CFS","WsAreaSqKm","ElevCat","PrecipCat","PrecipWs","TmeanCat","WetIndexWs","WtDepWs","PermWs","SandWs","ClayWs","Fe2O3Cat","MgOCat","K2OWs","Al2O3Ws","NWs","SWs","L3Eco","TAXAID","N_TAXA","file_taxatrans","file_attributes","Rank","Slash","NONTARGET","BCG_sens","Habit_CBCN","Order_EPT","Volt_semi","TolVal","BCG_Attr","BCG_Attr2","FFG","FFG_Src","HABIT","HABIT_Src","LIFE_CYCLE","LIFE_CYCLE_Src","THERMAL_INDICATOR","AIRBREATHER","PHYLUM","CLASS","ORDER","FAMILY","GENUS","KBGENSPE","NOD","AP","HM","POC","SA","SSS","Min_HM1988","Max_HM1988","Mean_HM1988","KBTOLR","EXCLUDE"
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","CHAULIODES",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","OK; MN; Tward; NRSA","semi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CHAULIODES","CHAULIODES",2,2,2,2,3,4,2,4,2.5,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","CHEUMATOPSYCHE",35,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE",3,3,3,2,3,3,2,3,2.833333333,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","DUBIRAPHIA",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","CG,SC","NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","DUBIRAPHIA","DUBIRAPHIA",3,5,1,3,3,4,1,5,3.166666667,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","ENALLAGMA",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB","IA; NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ENALLAGMA","ENALLAGMA",3,5,1,3,3,3,1,5,3,6,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","ERPOBDELLIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,NA,7,"4","4_worse","PR","NE; MODNR; OK; MN; NRSA","SP","NRSA","uni","NRSA",NA,FALSE,"ANNELIDA","HIRUDINEA","ARHYNCHOBDELLID","ERPOBDELLIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","FERRISSIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA","CB","OK; MN; NRSA",NA,NA,NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","ANCYLIDAE","FERRISSIA","FERRISSIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","GLYPTOTENDIPES",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","SH,CG,CF","MODNR; MN; Tward; NRSA; OK; NE","BU","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","GLYPTOTENDIPES","GLYPTOTENDIPES",5,3,1,3,4,5,1,5,3.5,6,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HELICHUS BASALIS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC,SH,CG","IA; MODNR; NRSA; Tward","CN","Tward; NRSA","semi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","DRYOPIDAE","HELICHUS","HELICHUS BASALIS",2,4,3,3,3,4,2,4,3.166666667,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HELICOPSYCHE",7,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SC","IA; NE; MODNR; OK; MN; Tward","CN","NE; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HELICOPSYCHIDAE","HELICOPSYCHE","HELICOPSYCHE",2,2,1,2,3,1,1,3,1.833333333,4,TRUE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HELICOPSYCHE BOREALIS",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SC","IA; NE; OK; MN; Tward","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HELICOPSYCHIDAE","HELICOPSYCHE","HELICOPSYCHE BOREALIS",2,2,1,2,3,1,1,3,1.833333333,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HELOPHORUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","SH","IA; NE; MODNR; OK; MN; Tward; NRSA","SW","IA; NE; OK; MN; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","HELOPHORIDAE","HELOPHORUS","HELOPHORUS",3,3,1,2,3,1,1,3,2.166666667,99,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HEPTAGENIA ELEGANTULA",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,7,"4","4_worse","SC","IA; NE; NRSA; Tward","CN","NE; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIA","HEPTAGENIA ELEGANTULA",3,2,2,2,3,3,2,3,2.5,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HYALELLA AZTECA",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","IA; NE; MODNR; OK; MN; ; NRSA","SP","MN; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","MALACOSTRACA","AMPHIPODA","HYALELLIDAE","HYALELLA","HYALELLA AZTECA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HYDROPSYCHE SIMULANS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; OK; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA","warm",FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","HYDROPSYCHE","HYDROPSYCHE SIMULANS",3,3,2,1,3,3,1,3,2.5,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","HYDROPSYCHIDAE",6,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CF","IA; NE; MODNR; OK; MN; ;","CN","NE; OK; MN","uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE",NA,NA,3,3,2,2,3,3,2,3,2.666666667,NA,TRUE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","ISONYCHIA",7,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CF","IA; MODNR; OK; MN; Tward; NRSA","SW,CN","IA; NE; MODNR; OK; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA",2,0,2,0,3,2,0,3,1.5,3,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","LEUCROCUTA MACULIPENNIS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,3,"3",NA,"SC","IA; OK; NRSA; Tward","CN","Tward; NRSA","uni","Tward; NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","LEUCROCUTA","LEUCROCUTA MACULIPENNIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","NEOCHOROTERPES",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,"yes","yes","yes",NA,4,"4","4_better","CG","NE; MODNR; OK; Tward","CN","OK; Tward; NRSA","uni","Tward",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","NEOCHOROTERPES","NEOCHOROTERPES",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","ORCONECTES LUTEUS",12,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","SH,CG","OK; NRSA","SP","NRSA",NA,NA,NA,FALSE,"ARTHROPODA","MALACOSTRACA","DECAPODA","CAMBARIDAE","ORCONECTES","ORCONECTES LUTEUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","PHYSELLA",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,8,"5",NA,"SC","NE; MODNR; OK; MN; NRSA","CB","OK; MN; NRSA","multi","NRSA",NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","PHYSIDAE","PHYSELLA","PHYSELLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",6,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",3,3,3,3,3,3,3,3,3,3,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","PROCLADIUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NE; MODNR; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PROCLADIUS","PROCLADIUS",3,3,3,3,4,4,3,4,3.333333333,6,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","PROCLOEON",8,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","IA; MODNR; OK; MN; Tward; NRSA","SW","IA; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","PROCLOEON","PROCLOEON",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","RHEUMATOBATES",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SK","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","RHEUMATOBATES","RHEUMATOBATES",3,4,2,3,3,4,2,4,3.166666667,99,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","SCIRTIDAE",7,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SC","IA; NE; MODNR; OK; MN; NRSA","CB","IA; NE; OK; MN; NRSA",NA,NA,NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","SCIRTIDAE",NA,NA,4,3,4,2,4,3,2,4,3.333333333,NA,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","STENACRON INTERPUNCTATUM",36,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CG","IA; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENACRON","STENACRON INTERPUNCTATUM",4,2,3,2,3,3,2,4,2.833333333,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","STENELMIS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS",2,4,1,3,3,4,1,4,2.833333333,4,TRUE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","STENELMIS SEXLINEATA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MN; NRSA; Tward","CN","NE; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS SEXLINEATA",3,4,2,3,3,4,2,4,3.166666667,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","STENONEMA FEMORATUM",16,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,3,"4","4_better","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENONEMA","STENONEMA FEMORATUM",3,2,3,2,3,4,2,4,2.833333333,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","STICTOCHIRONOMUS",19,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU","NE; MODNR; OK; MN; Tward; NRSA",NA,NA,NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STICTOCHIRONOMUS","STICTOCHIRONOMUS",3,2,3,2,3,3,2,3,2.666666667,6,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","THIENEMANNIMYIA GROUP",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NRSA","SP","NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIMYIA GROUP",NA,3,3,1,3,3,3,1,3,2.666666667,NA,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","TREPOBATES",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SK","MODNR; OK; MN; Tward; NRSA","multi,uni","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","TREPOBATES","TREPOBATES",3,4,2,3,3,4,2,4,3.166666667,99,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","TRICHOCORIXA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,8,"5",NA,"PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SW","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","CORIXIDAE","TRICHOCORIXA","TRICHOCORIXA",3,4,3,3,4,3,3,4,3.333333333,99,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","TRICORYTHODES",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,6,"4","4_worse","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SP","IA; NE; OK; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES",2,0,2,0,3,3,0,3,1.666666667,4,FALSE
"KS_Liz_3616_Rep1",-96.591926,0.71,64.9116,395.0841,830.1464149,833.1487159,11.33998408,837.4846,73.4879,0.9125,10.1496,38.2614,4.5277,1.6693,1.8029,9.488,0.0866,0.1229,"eco3_47","TROPISTERNUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","NE; MODNR; OK; MN; Tward; NRSA","CB","NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","TROPISTERNUS","TROPISTERNUS",3,4,1,3,3,3,1,4,2.833333333,99,FALSE
"KS_Liz_3617_Rep1",-95.69898415,4.44,116.2557,337.8944,881.0323547,863.0523534,11.93310543,810.852,77.4343,0.9579,13.1976,38.0142,4.8598,1.9016,1.8407,9.4855,0.175,0.3249,"eco3_47","ARGIA",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB,CN","NE; OK; MN; NRSA; Tward; MO","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ARGIA","ARGIA",2,4,2,3,3,3,2,4,2.833333333,6,FALSE
"KS_Liz_3617_Rep1",-95.69898415,4.44,116.2557,337.8944,881.0323547,863.0523534,11.93310543,810.852,77.4343,0.9579,13.1976,38.0142,4.8598,1.9016,1.8407,9.4855,0.175,0.3249,"eco3_47","BAETIS",14,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SW,CN","IA; MODNR; OK; MN; Tward","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS","BAETIS",2,0,2,0,3,3,0,3,1.666666667,4,FALSE
"KS_Liz_3617_Rep1",-95.69898415,4.44,116.2557,337.8944,881.0323547,863.0523534,11.93310543,810.852,77.4343,0.9579,13.1976,38.0142,4.8598,1.9016,1.8407,9.4855,0.175,0.3249,"eco3_47","CALOPTERYX MACULATA",9,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,"yes",6,"4","4_worse","PR","IA; NE; OK; MN; Tward; NRSA","CB","NE; MN; Tward; NRSA","semi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","CALOPTERYGIDAE","CALOPTERYX","CALOPTERYX MACULATA",2,2,2,2,3,3,2,3,2.333333333,4,FALSE
"KS_Liz_3617_Rep1",-95.69898415,4.44,116.2557,337.8944,881.0323547,863.0523534,11.93310543,810.852,77.4343,0.9579,13.1976,38.0142,4.8598,1.9016,1.8407,9.4855,0.175,0.3249,"eco3_47","CHEUMATOPSYCHE",60,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE",3,3,3,2,3,3,2,3,2.833333333,4,FALSE
