TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
NEOPORUS VITTATIPENNIS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS VITTATIPENNIS,,,,,,,,,,99
NEOTRICHIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,SC,MODNR; OK; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,NEOTRICHIA,NEOTRICHIA,3,2,1,1,2,2,1,3,1.833333333,4
NEPA,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,,1,4,3,3,3,4,1,4,3,
NEPA APICULATA,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,NEPA APICULATA,1,4,3,3,3,4,1,4,3,99
NEURECLIPSIS,Genus,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NEURECLIPSIS,NEURECLIPSIS,2,3,1,2,2,3,1,3,2.166666667,4
NEURECLIPSIS CREPUSCULARIS,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,OK; MN; Tward; NRSA,CN,Tward; NRSA,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NEURECLIPSIS,NEURECLIPSIS CREPUSCULARIS,,,,,,,,,,4
NEUROCORDULIA,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,OK; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,NEUROCORDULIA,2,3,1,3,3,3,1,3,2.5,4
NEUROCORDULIA MOLESTA,Species,,FALSE,,yes,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,NEUROCORDULIA MOLESTA,2,3,1,3,3,3,1,3,2.5,4
NEUROCORDULIA XANTHOSOMA,Species,,FALSE,,yes,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,NEUROCORDULIA XANTHOSOMA,1,3,1,3,3,3,1,3,2.333333333,4
NIGRONIA,Genus,,FALSE,yes,yes,,yes,2,3,,PR,NE; MODNR; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,NIGRONIA,NIGRONIA,1,2,1,2,1,2,1,2,1.5,4
NILOTANYPUS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTANYPUS,NILOTANYPUS,3,3,1,3,2,3,1,3,2.5,6
NILOTHAUMA,Genus,,FALSE,,,,,5,4,4_middle,CG,OK; MN; Tward,BU,MN,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTHAUMA,NILOTHAUMA,,,,,,,,,,6
NOCTUIDAE,Family,,FALSE,,,,,NA,NA,NA,SH,MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,,,,,,,,,,,,
NOTONECTA,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"SW,CB",NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,NOTONECTA,3,4,4,3,4,3,3,4,3.5,99
NOTONECTA IRRORATA,Species,,FALSE,,yes,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,"SW,CB",MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,NOTONECTA IRRORATA,2,4,4,3,4,3,2,4,3.333333333,99
NOTONECTA UNDULATA,Species,,FALSE,,yes,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,"SW,CB",MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,NOTONECTA UNDULATA,4,4,4,3,4,3,3,4,3.666666667,99
NOTONECTIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; ;,SW,NE; OK; MN,multi,NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,,,3,4,4,3,4,3,3,4,3.5,
NYCTIOPHYLAX,Genus,,FALSE,,yes,yes,,5,4,4_middle,PR,IA; MODNR; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NYCTIOPHYLAX,NYCTIOPHYLAX,2,3,1,2,2,2,1,3,2,4
NYCTIOPHYLAX AFFINIS,Species,,FALSE,,yes,yes,,5,4,4_middle,PR,Tward; NRSA,CN,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NYCTIOPHYLAX,NYCTIOPHYLAX AFFINIS,2,3,1,2,2,2,1,3,2,4
OCHROTRICHIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,"CN,CB",NRSA; Tward; MN; OK; NE,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,OCHROTRICHIA,OCHROTRICHIA,3,2,2,1,2,4,1,4,2.333333333,4
OCHTHEBIUS,Genus,,FALSE,,yes,,,6,4,4_worse,SC,MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,OCHTHEBIUS,OCHTHEBIUS,3,3,2,2,3,3,2,3,2.666666667,99
ODONATA,Order,,FALSE,,yes,,,NA,NA,NA,PR,OK; MN,CB,IA; OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,,,,,,,,,,,,,
ODONTOMYIA,Genus,,FALSE,,,,,6,4,4_worse,CG,IA; MODNR; OK; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA,ODONTOMYIA,4,3,2,3,4,4,2,4,3.333333333,10
ODONTOMYIA/HEDRIODISCUS,Genus,Slash,FALSE,,,,,6,4,4_worse,CG,NRSA,SP,NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA/HEDRIODISCUS,,,,,,,,,,,10
OECETIS,Genus,,FALSE,,yes,yes,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"CN,SP",MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,OECETIS,OECETIS,2,3,1,2,3,3,1,3,2.333333333,4
OLIGOCHAETA,Class,,FALSE,,,,,5,4,4_middle,CG,IA; MODNR; OK; MN; NRSA,BU,OK; MN,NA,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,,,,,,,,,,,,,,
OPHIDONAIS SERPENTINA,Species,,FALSE,,,,,5,4,4_middle,CG,NE; OK; MN,BU,NE; MN,multi,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,OPHIDONAIS,OPHIDONAIS SERPENTINA,,,,,,,,,,10
OPHIOGOMPHUS,Genus,,FALSE,yes,,,yes,2,3,,PR,OK; Tward; NRSA,BU,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,,,,,,,,,,,
OPHIOGOMPHUS RUPINSULENSIS,Species,,FALSE,yes,,,yes,2,3,,PR,IA; OK; MN; Tward; NRSA,BU,MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,OPHIOGOMPHUS RUPINSULENSIS,,,,,,,,,,4
OPHIOGOMPHUS SEVERUS,Species,,FALSE,yes,,,yes,2,3,,PR,OK; Tward; NRSA,BU,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,OPHIOGOMPHUS SEVERUS,2,2,1,3,3,3,1,3,2.333333333,4
ORCONECTES,Genus,,FALSE,,,,,5,4,4_middle,"CG,SH",IA; MN; NRSA,SP,NE; OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES,,,,,,,,,,5
ORCONECTES IMMUNIS,Species,,FALSE,,,,,5,4,4_middle,"CG,SH",IA; MN; NRSA,SP,NE; NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES IMMUNIS,,,,,,,,,,5
ORCONECTES LUTEUS,Species,,FALSE,,,,,5,4,4_middle,"SH,CG",OK; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES LUTEUS,,,,,,,,,,4
ORCONECTES MACRUS,Species,,FALSE,,,,,5,4,4_middle,"SH,CG",OK; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES MACRUS,,,,,,,,,,4
ORCONECTES NEGLECTUS,Species,,FALSE,,,,,5,4,4_middle,"SH,CG",OK; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES NEGLECTUS,,,,,,,,,,5
ORCONECTES VIRILIS,Species,,FALSE,,,,,5,4,4_middle,"CG,SH",IA; MN; NRSA,SP,NE; NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,ORCONECTES VIRILIS,,,,,,,,,,5
OREODYTES,Genus,,FALSE,,,,yes,5,4,4_middle,"PR,SH",IA; NE; MODNR; OK; Twardl NRSA; MN,SW,NE; MODNR; OK; MN; Tward; NRSA,semi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,OREODYTES,OREODYTES,3,5,1,3,3,2,1,5,2.833333333,99
ORMOSIA,Genus,,FALSE,,,,,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ORMOSIA,ORMOSIA,2,3,2,3,3,3,2,3,2.666666667,4
ORTHOCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; OK; MN; Tward,SP,NE; MN; Tward,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIUS,ORTHOCLADIUS,3,2,1,2,3,3,1,3,2.333333333,6
PACHYDIPLAX,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; MN; NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PACHYDIPLAX,,4,3,2,2,3,4,2,4,3,
PACHYDIPLAX LONGIPENNIS,Species,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; MN; NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PACHYDIPLAX,PACHYDIPLAX LONGIPENNIS,4,3,2,2,3,4,2,4,3,4
PAGASTIELLA,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; OK; MN; Tward; NRSA,SP,OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIELLA,PAGASTIELLA,,,,,,,,,,6
PALAEMONETES,Genus,,FALSE,,,,,5,6m,,CG,MODNR; OK; NRSA,SP,NRSA,NA,,warm,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,,,,,,,,,,,
PALAEMONETES KADIAKENSIS,Species,,FALSE,,,,,5,6m,,CG,MODNR; OK; NRSA,SP,NRSA,NA,,warm,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,PALAEMONETES KADIAKENSIS,,,,,,,,,,99
PALMACORIXA,Genus,,FALSE,,,,,7,4,4_worse,PR,IA; NE; MODNR; MN; NRSA,SW,IA; NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,PALMACORIXA,3,4,3,3,4,3,3,4,3.333333333,99
PALMACORIXA NANA,Species,,FALSE,,,,,7,4,4_worse,PR,NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,PALMACORIXA NANA,,,,,,,,,,99
PALMACORIXA NANA WALLEYI,Species,,FALSE,,,,,7,4,4_worse,PR,NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,PALMACORIXA NANA WALLEYI,,,,,,,,,,99
PANTALA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,,3,3,2,2,3,4,2,4,2.833333333,
PANTALA FLAVESCENS,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,PANTALA FLAVESCENS,3,3,2,2,3,4,2,4,2.833333333,4
PANTALA HYMENAEA,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,PANTALA HYMENAEA,3,3,2,2,3,4,2,4,2.833333333,4
PARACHIRONOMUS,Genus,,FALSE,,,,yes,6,4,4_worse,PR,NE; MODNR; MN; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,PARACHIRONOMUS,4,3,1,3,3,4,1,4,3,6
PARACLADOPELMA,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,PARACLADOPELMA,3,3,1,3,3,3,1,3,2.666666667,6
PARACLOEODES,Genus,,FALSE,,,yes,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA; Tward,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PARACLOEODES,PARACLOEODES,3,1,2,1,3,2,1,3,2,4
PARACYMUS,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,PARACYMUS,PARACYMUS,4,3,1,2,3,4,1,4,2.833333333,99
PARAGNETINA,Genus,,FALSE,yes,yes,yes,yes,2,3,,PR,MODNR; OK; Tward; NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PARAGNETINA,,1,2,1,1,3,2,1,3,1.666666667,
PARAGNETINA KANSENSIS,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,MODNR; OK; Tward; NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PARAGNETINA,PARAGNETINA KANSENSIS,1,2,1,1,3,2,1,3,1.666666667,2
PARAKIEFFERIELLA,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,2,2,3,2,3,3,2,3,2.5,6
PARALAUTERBORNIELLA,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,3,3,1,3,3,3,1,3,2.666666667,6
PARALEPTOPHLEBIA,Genus,,FALSE,yes,,yes,,2,3,,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,PARALEPTOPHLEBIA,PARALEPTOPHLEBIA,2,1,0,1,2,3,0,3,1.5,3
PARAMERINA,Genus,,FALSE,,,,,5,4,4_middle,PR,MN; Tward; NRSA,SP,OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMERINA,PARAMERINA,2,3,1,3,3,3,1,3,2.5,6
PARAMETRIOCNEMUS,Genus,,FALSE,yes,,,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,3,2,1,2,3,3,1,3,2.333333333,6
PARANAIS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; OK; MN; NRSA,BU,OK; MN,multi,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,PARANAIS,PARANAIS,,,,,,,,,,10
PARAPHAENOCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAPHAENOCLADIUS,PARAPHAENOCLADIUS,2,2,1,2,2,3,1,3,2,6
PARATANYTARSUS,Genus,,FALSE,,yes,,yes,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,"CN,SP",NE; OK; MN; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,3,2,3,2,3,3,2,3,2.666666667,6
PARATENDIPES,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,PARATENDIPES,3,2,1,2,3,3,1,3,2.333333333,6
PELOCORIS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; OK; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,PELOCORIS,,2,4,3,3,3,3,2,4,3,
PELOCORIS FEMORATUS,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; OK; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,PELOCORIS,PELOCORIS FEMORATUS,2,4,3,3,3,3,2,4,3,99
PELONOMUS,Genus,,FALSE,,yes,,yes,NA,NA,NA,NA,mixed,CB,NE; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,PELONOMUS,,2,5,2,3,3,4,2,5,3.166666667,
PELONOMUS OBSCURUS,Species,,FALSE,,yes,,yes,NA,NA,NA,NA,mixed,CB,NE; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,PELONOMUS,PELONOMUS OBSCURUS,2,5,2,3,3,4,2,5,3.166666667,4
PELTODYTES,Genus,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NE; MODNR; OK; MN; NRSA,"CB,CN",OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES DUNAVANI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUNAVANI,,,,,,,,,,99
PELTODYTES DUODECIMPUNCTATUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS,,,,,,,,,,99
PELTODYTES DUODECIMPUNCTATUS/LENGI,Species,Slash,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS/LENGI,,,,,,,,,,
PELTODYTES EDENTULUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES EDENTULUS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES LENGI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; MN; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES LENGI,3,4,4,3,3,3,3,4,3.333333333,99
PELTODYTES LITORALIS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES LITORALIS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES SEXMACULATUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; MN; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SEXMACULATUS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,Species,Slash,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,,,,,,,,,,
PELTODYTES SHERMANI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SHERMANI,,,,,,,,,,99
PENTACORA,Genus,,FALSE,,yes,,,5,4,4_middle,PR,MODNR; Tward,CB,Tward,NA,,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,SALDIDAE,PENTACORA,PENTACORA,3,5,4,5,4,4,3,5,4.166666667,99
PENTAGENIA,Genus,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; Tward; NRSA,BU,NE; OK; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,PENTAGENIA,3,0,2,0,3,4,0,4,2,3
PENTAGENIA VITTIGERA,Species,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; MODNR; Tward; NRSA,BU,NE; MODNR; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,PENTAGENIA VITTIGERA,3,0,2,0,3,4,0,4,2,3
PENTANEURA,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PENTANEURA,PENTANEURA,2,3,3,3,2,3,2,3,2.666666667,6
PERICOMA,Genus,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,PERICOMA,PERICOMA,,,,,,,,,,10
PERITHEMIS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; OK; MN; Tward; NRSA,SP,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PERITHEMIS,,3,3,2,2,3,4,2,4,2.833333333,
