TaxaID_orig,KS_TAXACODE,Rank_orig,NonTarget,OTU_MMI,OTU_MMI_genus,OTU_BCG,PHYLUM,CLASS,ORDER,FAMILY,GENUS,NumSamp_All,NumSites_All,Yr_Min,Yr_Max,NumSamp_SB,NumSamp_SP
STENELMIS,18,Genus,FALSE,STENELMIS,STENELMIS,STENELMIS,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,1397,429,1980,2020,968,429
STENELMIS BEAMERI,593,Species,FALSE,STENELMIS BEAMERI,STENELMIS,STENELMIS BEAMERI,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,51,10,1983,2014,49,2
STENELMIS BICARINATA,15,Species,FALSE,STENELMIS BICARINATA,STENELMIS,STENELMIS BICARINATA,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,776,127,1980,2020,736,40
STENELMIS CRENATA,16,Species,FALSE,STENELMIS CRENATA,STENELMIS,STENELMIS CRENATA,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,321,125,1980,2020,266,55
STENELMIS DECORATA,316,Species,FALSE,STENELMIS DECORATA,STENELMIS,STENELMIS DECORATA,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,610,142,1983,2020,553,57
STENELMIS EXIGUA,859,Species,FALSE,STENELMIS EXIGUA,STENELMIS,STENELMIS EXIGUA,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,13,11,1991,2010,5,8
STENELMIS LATERALIS,860,Species,FALSE,STENELMIS LATERALIS,STENELMIS,STENELMIS LATERALIS,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,13,8,1993,2014,12,1
STENELMIS SANDERSONI,332,Species,FALSE,STENELMIS SANDERSONI,STENELMIS,STENELMIS SANDERSONI,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,1,1,2006,2006,,1
STENELMIS SEXLINEATA,17,Species,FALSE,STENELMIS SEXLINEATA,STENELMIS,STENELMIS SEXLINEATA,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,780,190,1980,2020,687,93
STENELMIS VITTIPENNIS,315,Species,FALSE,STENELMIS VITTIPENNIS,STENELMIS,STENELMIS VITTIPENNIS,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,1223,210,1980,2020,1099,124
STENOCHIRONOMUS,60,Genus,FALSE,STENOCHIRONOMUS,STENOCHIRONOMUS,STENOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,110,72,1982,2019,85,25
STENONEMA,,Genus,FALSE,STENONEMA,STENONEMA,STENONEMA,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENONEMA,,,,,,
STENONEMA FEMORATUM,94,Species,FALSE,STENONEMA FEMORATUM,STENONEMA,STENONEMA FEMORATUM,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENONEMA,983,311,1980,2020,695,264
STENONEMA/MACCAFFERTIUM,2009,Genus,FALSE,STENONEMA/MACCAFFERTIUM,STENONEMA/MACCAFFERTIUM,STENONEMA/MACCAFFERTIUM,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENONEMA/MCCAFFERTIUM,13,12,1980,2004,,
STICTOCHIRONOMUS,61,Genus,FALSE,STICTOCHIRONOMUS,STICTOCHIRONOMUS,STICTOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCHIRONOMUS,779,344,1980,2020,495,284
STILOBEZZIA,255,Genus,FALSE,STILOBEZZIA,STILOBEZZIA,STILOBEZZIA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,STILOBEZZIA,8,6,2008,2015,1,7
STRATIOMYIDAE,221,Family,FALSE,STRATIOMYIDAE,STRATIOMYIDAE,STRATIOMYIDAE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,,4,4,1998,2012,2,2
STRATIOMYS,70,Genus,FALSE,STRATIOMYS,STRATIOMYS,STRATIOMYS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,STRATIOMYS,117,92,1980,2020,70,47
STYLARIA LACUSTRIS,492,Species,FALSE,STYLARIA LACUSTRIS,OLIGOCHAETA,STYLARIA LACUSTRIS,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,STYLARIA,4,4,2009,2016,3,1
STYLURUS,1069,Genus,FALSE,STYLURUS,STYLURUS,STYLURUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,STYLURUS,79,36,2008,2018,70,9
STYLURUS AMNICOLA,682,Species,FALSE,STYLURUS AMNICOLA,STYLURUS,STYLURUS AMNICOLA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,STYLURUS,43,18,1981,2016,42,1
STYLURUS INTRICATUS,1068,Species,FALSE,STYLURUS INTRICATUS,STYLURUS,STYLURUS INTRICATUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,STYLURUS,24,14,1983,2018,19,5
STYLURUS PLAGIATUS,681,Species,FALSE,STYLURUS PLAGIATUS,STYLURUS,STYLURUS PLAGIATUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,STYLURUS,366,60,1981,2018,361,5
SUPHISELLUS,356,Genus,FALSE,SUPHISELLUS,SUPHISELLUS,SUPHISELLUS,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,SUPHISELLUS,2,2,2011,2016,2,
SYMPETRUM,1348,Genus,FALSE,SYMPETRUM,SYMPETRUM,SYMPETRUM,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,SYMPETRUM,3,3,1992,2015,1,2
SYMPETRUM CORRUPTUM,1057,Species,FALSE,SYMPETRUM CORRUPTUM,SYMPETRUM,SYMPETRUM CORRUPTUM,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,SYMPETRUM,7,7,1985,2013,2,5
SYRPHIDAE,222,Family,FALSE,SYRPHIDAE,SYRPHIDAE,SYRPHIDAE,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,,6,6,1981,2011,2,4
TABANIDAE,224,Family,FALSE,TABANIDAE,TABANIDAE,TABANIDAE,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,,72,51,1980,2018,36,36
TABANUS,72,Genus,FALSE,TABANUS,TABANUS,TABANUS,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,TABANUS,499,204,1980,2020,384,115
TAENIOPTERYGIDAE,259,Family,FALSE,TAENIOPTERYGIDAE,TAENIOPTERYGIDAE,TAENIOPTERYGIDAE,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,,2,2,1985,2005,2,
TAENIOPTERYX,152,Genus,FALSE,TAENIOPTERYX,TAENIOPTERYX,TAENIOPTERYX,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,TAENIOPTERYX,2,2,1985,2004,2,
TAENIOPTERYX BURKSI,608,Species,FALSE,TAENIOPTERYX BURKSI,TAENIOPTERYX,TAENIOPTERYX BURKSI,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,TAENIOPTERYX,36,24,1981,2005,36,
TANYPUS,62,Genus,FALSE,TANYPUS,TANYPUS,TANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPUS,251,143,1980,2020,176,75
TANYTARSUS,499,Genus,FALSE,TANYTARSUS,TANYTARSUS,TANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,453,210,1983,2020,320,133
TELOPELOPIA OKOBOJI,598,Species,FALSE,TELOPELOPIA OKOBOJI,LARSIA/TELOPELOPIA,TELOPELOPIA OKOBOJI,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TELOPELOPIA,111,65,2010,2019,86,25
THERMONECTUS,8,Genus,FALSE,THERMONECTUS,THERMONECTUS,THERMONECTUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,24,23,1980,2013,18,6
THERMONECTUS NIGROFASCIATUS,,Species,FALSE,THERMONECTUS NIGROFASCIATUS,THERMONECTUS,THERMONECTUS NIGROFASCIATUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,,,,,,
THERMONECTUS NIGROFASCIATUS ORNATICOLLIS,575,Species,FALSE,THERMONECTUS NIGROFASCIATUS,THERMONECTUS,THERMONECTUS NIGROFASCIATUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,4,4,1980,2015,3,1
THIENEMANNIELLA,198,Genus,FALSE,THIENEMANNIELLA,THIENEMANNIELLA,THIENEMANNIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIELLA,222,118,1983,2020,173,49
THIENEMANNIMYIA GR.,724,Genus,FALSE,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIMYIA GROUP,1473,397,1983,2020,1147,326
THIENEMANNIMYIA GROUP,,Genus,FALSE,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIMYIA GROUP,,,,,,
TIPULA,74,Genus,FALSE,TIPULA,TIPULA,TIPULA,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,TIPULA,311,151,1980,2018,252,59
TIPULIDAE,225,Family,FALSE,TIPULIDAE,TIPULIDAE,TIPULIDAE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,70,55,1980,2019,42,28
TORTOPUS,104,Genus,FALSE,TORTOPUS,TORTOPUS,TORTOPUS,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,TORTOPUS,5,5,1982,2018,5,
TORTOPUS PRIMUS,623,Species,FALSE,TORTOPUS PRIMUS,TORTOPUS,TORTOPUS PRIMUS,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,TORTOPUS,49,18,1982,2017,49,
TRAMEA,247,Genus,FALSE,TRAMEA,TRAMEA,TRAMEA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,TRAMEA,4,4,2006,2018,,4
TREPOBATES,115,Genus,FALSE,TREPOBATES,TREPOBATES,TREPOBATES,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,TREPOBATES,574,269,1980,2020,419,155
TRIAENODES,416,Genus,FALSE,TRIAENODES,TRIAENODES,TRIAENODES,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,TRIAENODES,25,15,1983,2014,22,3
TRIBELOS,63,Genus,FALSE,TRIBELOS,TRIBELOS,TRIBELOS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,233,139,2010,2020,209,117
TRIBELOS FUSCICORNE,501,Species,FALSE,TRIBELOS FUSCICORNE,TRIBELOS,TRIBELOS FUSCICORNE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,9,9,2014,2016,2,7
TRIBELOS JUCUNDUM,500,Species,FALSE,TRIBELOS JUCUNDUM,TRIBELOS,TRIBELOS JUCUNDUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,12,10,2014,2016,4,8
TRICHOCORIXA,551,Genus,FALSE,TRICHOCORIXA,TRICHOCORIXA,TRICHOCORIXA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,TRICHOCORIXA,1689,473,1980,2020,1313,376
TRICHOPTERA,480,Order,FALSE,TRICHOPTERA,TRICHOPTERA,TRICHOPTERA,ARTHROPODA,INSECTA,TRICHOPTERA,,,38,34,1980,2017,6,32
TRICORYTHODES,108,Genus,FALSE,TRICORYTHODES,TRICORYTHODES,TRICORYTHODES,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,1762,303,1980,2020,1512,250
TROPISTERNUS,34,Genus,FALSE,TROPISTERNUS,TROPISTERNUS,TROPISTERNUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,1131,382,1980,2020,859,272
TROPISTERNUS COLLARIS,865,Species,FALSE,TROPISTERNUS COLLARIS,TROPISTERNUS,TROPISTERNUS COLLARIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,1,1,2018,2018,1,
TROPISTERNUS LATERALIS,269,Species,FALSE,TROPISTERNUS LATERALIS,TROPISTERNUS,TROPISTERNUS LATERALIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,26,21,2011,2020,12,14
TROPISTERNUS LATERALIS NIMBATUS,545,Species,FALSE,TROPISTERNUS LATERALIS,TROPISTERNUS,TROPISTERNUS LATERALIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,8,7,1984,2017,5,3
TUBIFICIDA,379,Order,FALSE,TUBIFICIDA,OLIGOCHAETA,TUBIFICIDA,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,,,25,23,2013,2014,,25
UVARUS,574,Genus,FALSE,UVARUS,UVARUS,UVARUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,UVARUS,215,108,1980,2017,191,24
UVARUS LACUSTRIS,244,Species,FALSE,UVARUS LACUSTRIS,UVARUS,UVARUS LACUSTRIS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,UVARUS,10,10,2008,2018,2,8
VELIIDAE,268,Family,FALSE,VELIIDAE,VELIIDAE,VELIIDAE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,,41,40,2006,2018,14,27
XENOCHIRONOMUS,65,Genus,FALSE,XENOCHIRONOMUS,XENOCHIRONOMUS,XENOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,XENOCHIRONOMUS,86,44,1980,2014,86,
ZAVRELIMYIA,521,Genus,FALSE,ZAVRELIMYIA,ZAVRELIMYIA,ZAVRELIMYIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ZAVRELIMYIA,11,11,1983,2017,1,10
ZEALEUCTRA,,Genus,FALSE,ZEALEUCTRA,ZEALEUCTRA,ZEALEUCTRA,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,ZEALEUCTRA,,,,,,
ZEALEUCTRA CLAASSENI,596,Species,FALSE,ZEALEUCTRA CLAASSENI,ZEALEUCTRA,ZEALEUCTRA CLAASSENI,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,ZEALEUCTRA,2,2,1985,1986,2,
FOSSARIA,0939,Genus,FALSE,LYMNAEIDAE,LYMNAEIDAE,LYMNAEIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,FOSSARIA,3,,2018,2020,,3
FOSSARIA BULIMOIDES,0546,Species,FALSE,LYMNAEIDAE,LYMNAEIDAE,LYMNAEIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,FOSSARIA,1,,2019,2019,,1
LYMNAEA,0170,Genus,FALSE,LYMNAEIDAE,LYMNAEIDAE,LYMNAEIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,LYMNAEA,,,,,,
PSEUDOSUCCINEA COLUMELLA,0376,Species,FALSE,LYMNAEIDAE,LYMNAEIDAE,LYMNAEIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,11,,2013,2019,7,4
STAGNICOLA,0212,Genus,FALSE,LYMNAEIDAE,LYMNAEIDAE,LYMNAEIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,STAGNICOLA,1,,2018,2018,,1
,,,,,,,,,,,,,,,,,
